BRC Query: Large,Points,Num Of Points
"[172431, 21805, 312278, 161652]","[(306553, 24096), (260858, 24535), (181333, 62750), (200563, 62770), (182621, 142145)]",5
"[250426, 275046, 390273, 219328]",[],0
"[129836, 143860, 269683, 219328]","[(249218, 208706), (243245, 219327)]",2
"[205787, 39106, 345634, 178953]",[],0
"[235082, 244168, 374929, 219328]",[],0
"[264183, 94997, 404030, 219328]",[],0
"[121449, 65787, 261296, 205634]","[(182621, 142145)]",1
"[292449, 278502, 432296, 219328]",[],0
"[57775, 282626, 197622, 219328]",[],0
"[122206, 301261, 262053, 219328]",[],0
"[217751, 176788, 357598, 219328]","[(249218, 208706), (243245, 219327)]",2
"[153491, 129194, 293338, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[321301, 39245, 461148, 179092]",[],0
"[175178, 154415, 315025, 219328]","[(249218, 208706), (243245, 219327)]",2
"[53532, 323194, 193379, 219328]",[],0
"[315031, 105364, 454878, 219328]",[],0
"[64446, 248780, 204293, 219328]",[],0
"[20132, 258744, 159979, 219328]",[],0
"[193914, 139269, 333761, 219328]","[(249218, 208706), (243245, 219327)]",2
"[236161, 98995, 376008, 219328]","[(249218, 208706), (243245, 219327)]",2
"[27607, 284347, 167454, 219328]",[],0
"[100595, 92240, 240442, 219328]","[(182621, 142145)]",1
"[233683, 112309, 373530, 219328]","[(249218, 208706), (243245, 219327)]",2
"[165780, 325418, 305627, 219328]",[],0
"[287012, 311538, 426859, 219328]",[],0
"[34961, 36774, 174808, 176621]","[(42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",9
"[128706, 20575, 268553, 160422]","[(165683, 22519), (260858, 24535), (145935, 34939), (181333, 62750), (200563, 62770), (182621, 142145)]",6
"[308180, 201875, 448027, 219328]",[],0
"[143249, 246569, 283096, 219328]",[],0
"[328655, 156049, 468502, 219328]",[],0
"[154403, 283155, 294250, 219328]",[],0
"[181661, 204417, 321508, 219328]","[(249218, 208706), (243245, 219327)]",2
"[76653, 43096, 216500, 182943]","[(103123, 45841), (97257, 47150), (181333, 62750), (200563, 62770), (182621, 142145)]",5
"[239313, 289511, 379160, 219328]",[],0
"[67696, 59172, 207543, 199019]","[(181333, 62750), (200563, 62770), (72803, 67715), (182621, 142145)]",4
"[88616, 94334, 228463, 219328]","[(182621, 142145)]",1
"[185304, 225615, 325151, 219328]",[],0
"[121842, 290724, 261689, 219328]",[],0
"[139782, 192684, 279629, 219328]","[(249218, 208706), (243245, 219327)]",2
"[193682, 141243, 333529, 219328]","[(249218, 208706), (243245, 219327)]",2
"[274266, 13817, 414113, 153664]","[(286201, 14322), (358657, 15258), (337473, 17444), (277400, 19941), (306553, 24096)]",5
"[280598, 41232, 420445, 181079]",[],0
"[228589, 66370, 368436, 206217]",[],0
"[309959, 228590, 449806, 219328]",[],0
"[249001, 46962, 388848, 186809]",[],0
"[60377, 247004, 200224, 219328]",[],0
"[84984, 208331, 224831, 219328]",[],0
"[104907, 222244, 244754, 219328]",[],0
"[302436, 25930, 442283, 165777]",[],0
"[188581, 231325, 328428, 219328]",[],0
"[154089, 156327, 293936, 219328]","[(249218, 208706), (243245, 219327)]",2
"[82100, 51998, 221947, 191845]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[305197, 240637, 445044, 219328]",[],0
"[294418, 172519, 434265, 219328]",[],0
"[320303, 106950, 460150, 219328]",[],0
"[301864, 31225, 441711, 171072]",[],0
"[123468, 241159, 263315, 219328]",[],0
"[273950, 222213, 413797, 219328]",[],0
"[79655, 298481, 219502, 219328]",[],0
"[291163, 25975, 431010, 165822]",[],0
"[111285, 156881, 251132, 219328]","[(249218, 208706), (243245, 219327)]",2
"[299527, 116130, 439374, 219328]",[],0
"[147154, 37036, 287001, 176883]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[277316, 200243, 417163, 219328]",[],0
"[157271, 209485, 297118, 219328]","[(243245, 219327)]",1
"[77014, 27405, 216861, 167252]","[(91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (200563, 62770), (182621, 142145)]",11
"[109260, 165647, 249107, 219328]","[(243245, 219327)]",1
"[116655, 243091, 256502, 219328]",[],0
"[162454, 9801, 302301, 149648]","[(164153, 10413), (192522, 10541), (298492, 10704), (250207, 11064), (191871, 11154), (205048, 11389), (298475, 11417), (193616, 12009), (279774, 12055), (217026, 12784), (208038, 13601), (219818, 13637), (250983, 13907), (286201, 14322), (181926, 14472), (221990, 14496), (168299, 14657), (171536, 15407), (244062, 15465), (164496, 15993), (229026, 16672), (232460, 17215), (194547, 17907), (277400, 19941), (165683, 22519), (260858, 24535), (181333, 62750), (200563, 62770), (182621, 142145)]",29
"[30223, 232619, 170070, 219328]",[],0
"[236883, 296726, 376730, 219328]",[],0
"[13537, 95417, 153384, 219328]","[(59458, 97155)]",1
"[62250, 200544, 202097, 219328]",[],0
"[227814, 128976, 367661, 219328]","[(249218, 208706), (243245, 219327)]",2
"[149043, 218659, 288890, 219328]","[(243245, 219327)]",1
"[270474, 193792, 410321, 219328]",[],0
"[304552, 89478, 444399, 219328]",[],0
"[55964, 179860, 195811, 219328]",[],0
"[120830, 30113, 260677, 169960]","[(145935, 34939), (181333, 62750), (200563, 62770), (182621, 142145)]",4
"[214351, 205089, 354198, 219328]","[(249218, 208706), (243245, 219327)]",2
"[154111, 180820, 293958, 219328]","[(249218, 208706), (243245, 219327)]",2
"[110499, 272408, 250346, 219328]",[],0
"[132105, 305909, 271952, 219328]",[],0
"[315350, 305779, 455197, 219328]",[],0
"[27252, 265653, 167099, 219328]",[],0
"[137584, 115773, 277431, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[155428, 92362, 295275, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[104674, 244663, 244521, 219328]",[],0
"[129505, 31014, 269352, 170861]","[(145935, 34939), (181333, 62750), (200563, 62770), (182621, 142145)]",4
"[49211, 129605, 189058, 219328]","[(182621, 142145)]",1
"[215684, 216444, 355531, 219328]","[(243245, 219327)]",1
"[229759, 22581, 369606, 162428]","[(306553, 24096), (260858, 24535)]",2
"[84427, 330366, 224274, 219328]",[],0
"[159214, 169860, 299061, 219328]","[(249218, 208706), (243245, 219327)]",2
"[31454, 305579, 171301, 219328]",[],0
"[115091, 164389, 254938, 219328]","[(249218, 208706), (243245, 219327)]",2
"[263021, 208511, 402868, 219328]",[],0
"[67286, 329622, 207133, 219328]",[],0
"[190948, 54924, 330795, 194771]","[(200563, 62770)]",1
"[248138, 198828, 387985, 219328]","[(249218, 208706)]",1
"[125490, 332661, 265337, 219328]",[],0
"[313117, 31341, 452964, 171188]",[],0
"[61138, 195900, 200985, 219328]",[],0
"[249851, 108182, 389698, 219328]",[],0
"[170783, 159734, 310630, 219328]","[(249218, 208706), (243245, 219327)]",2
"[60081, 9783, 199928, 149504]","[(60352, 9783), (60964, 9783), (61077, 9783), (61602, 9783), (61809, 9783), (61843, 9783), (62117, 9783), (62215, 9783), (62561, 9783), (62623, 9783), (62762, 9783), (62822, 9783), (63037, 9783), (63286, 9783), (63412, 9783), (63461, 9783), (63503, 9783), (63996, 9783), (64543, 9783), (64648, 9783), (64896, 9783), (65102, 9783), (65894, 9783), (66131, 9783), (66186, 9783), (66645, 9783), (67084, 9783), (67141, 9783), (67704, 9783), (67775, 9783), (67852, 9783), (68206, 9783), (68756, 9783), (68834, 9783), (69069, 9783), (68109, 10266), (64792, 10612), (69011, 12465), (65784, 13357), (67034, 13769), (65308, 14734), (63498, 17671), (63107, 18050), (64482, 19940), (60166, 21389), (60551, 27192), (69337, 9783), (69793, 9783), (70283, 9783), (70423, 9783), (70521, 9783), (70588, 9783), (70680, 9783), (71018, 9783), (71804, 9783), (72475, 9783), (72493, 9783), (72525, 9783), (72684, 9783), (72699, 9783), (72826, 9783), (72867, 9783), (72940, 9783), (73557, 9783), (73725, 9783), (74123, 9783), (74949, 9783), (75337, 9783), (76019, 9783), (76099, 9783), (77001, 9783), (77198, 9783), (77218, 9783), (77882, 9783), (78741, 9783), (79216, 9783), (79340, 9783), (79684, 9783), (80674, 9783), (80751, 9783), (81868, 9783), (82333, 9783), (82547, 9783), (82942, 9783), (83102, 9783), (83416, 9783), (83728, 9783), (84309, 9783), (84650, 9783), (85589, 9783), (85950, 9783), (86007, 9783), (86912, 9783), (88087, 9783), (88621, 9783), (89116, 9783), (90429, 9783), (90924, 9783), (91406, 9783), (91856, 9783), (92218, 9783), (92609, 9783), (92640, 9783), (93593, 9783), (93783, 9783), (93961, 9783), (94390, 9783), (94602, 9783), (95340, 9783), (95385, 9783), (96416, 9783), (96966, 9783), (98024, 9783), (98327, 9783), (98408, 9783), (100278, 9783), (101493, 9783), (101814, 9783), (102629, 9783), (104677, 9783), (104703, 9783), (105545, 9783), (105570, 9783), (106663, 9783), (107478, 9783), (108346, 9783), (108732, 9783), (108986, 9783), (109213, 9783), (109573, 9783), (110921, 9783), (111164, 9783), (111242, 9783), (112677, 9783), (112976, 9783), (113246, 9783), (114372, 9783), (114520, 9783), (116220, 9783), (116287, 9783), (116488, 9783), (117484, 9783), (121931, 9783), (122165, 9783), (122167, 9783), (122208, 9783), (122416, 9783), (124097, 9783), (124858, 9783), (124923, 9783), (124927, 9783), (125770, 9783), (128325, 9783), (128327, 9783), (128789, 9783), (128817, 9783), (128824, 9783), (130064, 9783), (130097, 9783), (130955, 9783), (131043, 9783), (131366, 9783), (131661, 9783), (132054, 9783), (132210, 9783), (132577, 9783), (133429, 9783), (133609, 9783), (134752, 9783), (135339, 9783), (136248, 9783), (139599, 9783), (140019, 9783), (140329, 9783), (142342, 9783), (143901, 9783), (144911, 9783), (145861, 9783), (146478, 9783), (148084, 9783), (150098, 9783), (151150, 9783), (154464, 9783), (154911, 9783), (157902, 9783), (164328, 9783), (164539, 9783), (166991, 9783), (170262, 9783), (173186, 9783), (173951, 9783), (174921, 9783), (177495, 9783), (181053, 9783), (187887, 9783), (188015, 9783), (196757, 9783), (198025, 9783), (109659, 10073), (97397, 10118), (117247, 10175), (74579, 10307), (164153, 10413), (75032, 10463), (101228, 10532), (72294, 10541), (192522, 10541), (157004, 10618), (139551, 10641), (146929, 10643), (69452, 10773), (82564, 10832), (70242, 10839), (93565, 10870), (147676, 10916), (147078, 10944), (159341, 11095), (191871, 11154), (134002, 11278), (156028, 11367), (100745, 11476), (85483, 11574), (128706, 11613), (143615, 11672), (193616, 12009), (122199, 12087), (105003, 12340), (150853, 12820), (96432, 13026), (94047, 13060), (70802, 13078), (92728, 13196), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (158074, 13700), (139379, 14023), (115607, 14151), (80255, 14211), (69969, 14216), (95698, 14228), (113212, 14272), (88748, 14276), (181926, 14472), (108221, 14539), (168299, 14657), (81522, 14734), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (171536, 15407), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (164496, 15993), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (194547, 17907), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (165683, 22519), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (72803, 67715), (182621, 142145)]",305
"[43803, 324118, 183650, 219328]",[],0
"[236266, 113300, 376113, 219328]","[(249218, 208706), (243245, 219327)]",2
"[267795, 115280, 407642, 219328]",[],0
"[264350, 300654, 404197, 219328]",[],0
"[220631, 280335, 360478, 219328]",[],0
"[255988, 92528, 395835, 219328]",[],0
"[89030, 10406, 228877, 150253]","[(164153, 10413), (101228, 10532), (192522, 10541), (157004, 10618), (139551, 10641), (146929, 10643), (93565, 10870), (147676, 10916), (147078, 10944), (159341, 11095), (191871, 11154), (134002, 11278), (156028, 11367), (205048, 11389), (100745, 11476), (128706, 11613), (143615, 11672), (193616, 12009), (122199, 12087), (105003, 12340), (217026, 12784), (150853, 12820), (96432, 13026), (94047, 13060), (92728, 13196), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (208038, 13601), (219818, 13637), (158074, 13700), (139379, 14023), (115607, 14151), (95698, 14228), (113212, 14272), (181926, 14472), (221990, 14496), (108221, 14539), (168299, 14657), (113997, 14770), (89325, 14834), (171536, 15407), (125111, 15411), (125429, 15748), (164496, 15993), (117428, 16207), (91779, 16340), (114056, 16475), (130706, 16530), (109712, 16598), (138819, 16651), (144008, 17433), (101506, 17559), (128703, 17618), (194547, 17907), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (165683, 22519), (93859, 24177), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (200563, 62770), (182621, 142145)]",79
"[283294, 246563, 423141, 219328]",[],0
"[46895, 224543, 186742, 219328]",[],0
"[175927, 102064, 315774, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[50101, 305083, 189948, 219328]",[],0
"[329161, 186495, 469008, 219328]",[],0
"[246866, 332746, 386713, 219328]",[],0
"[109244, 264641, 249091, 219328]",[],0
"[228254, 34866, 368101, 174713]",[],0
"[90763, 139395, 230610, 219328]","[(182621, 142145)]",1
"[161087, 290302, 300934, 219328]",[],0
"[162477, 236539, 302324, 219328]",[],0
"[317482, 9783, 457329, 148977]","[(355045, 9783), (364501, 9783), (367671, 9783), (370147, 9783), (403477, 9783), (443074, 12940), (358657, 15258), (337473, 17444)]",8
"[266628, 44182, 406475, 184029]",[],0
"[255463, 160787, 395310, 219328]",[],0
"[252905, 298693, 392752, 219328]",[],0
"[200357, 259685, 340204, 219328]",[],0
"[332820, 44769, 472667, 184616]",[],0
"[169716, 118509, 309563, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[227526, 251055, 367373, 219328]",[],0
"[192526, 240099, 332373, 219328]",[],0
"[83997, 260667, 223844, 219328]",[],0
"[197447, 41862, 337294, 181709]","[(200563, 62770)]",1
"[142915, 304562, 282762, 219328]",[],0
"[117794, 315842, 257641, 219328]",[],0
"[79129, 283657, 218976, 219328]",[],0
"[158093, 50630, 297940, 190477]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[101028, 10342, 240875, 150189]","[(164153, 10413), (101228, 10532), (192522, 10541), (157004, 10618), (139551, 10641), (146929, 10643), (147676, 10916), (147078, 10944), (159341, 11095), (191871, 11154), (134002, 11278), (156028, 11367), (205048, 11389), (128706, 11613), (143615, 11672), (193616, 12009), (122199, 12087), (105003, 12340), (217026, 12784), (150853, 12820), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (208038, 13601), (219818, 13637), (158074, 13700), (139379, 14023), (115607, 14151), (113212, 14272), (181926, 14472), (221990, 14496), (108221, 14539), (168299, 14657), (113997, 14770), (171536, 15407), (125111, 15411), (125429, 15748), (164496, 15993), (117428, 16207), (114056, 16475), (130706, 16530), (109712, 16598), (138819, 16651), (229026, 16672), (232460, 17215), (144008, 17433), (101506, 17559), (128703, 17618), (194547, 17907), (150585, 18421), (141934, 18755), (108072, 19082), (148995, 19294), (155423, 20233), (165683, 22519), (111501, 26612), (105291, 33531), (145935, 34939), (110575, 36221), (103123, 45841), (181333, 62750), (200563, 62770), (182621, 142145)]",65
"[300998, 314509, 440845, 219328]",[],0
"[290124, 247105, 429971, 219328]",[],0
"[299264, 261266, 439111, 219328]",[],0
"[153781, 103169, 293628, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[10837, 236077, 150684, 219328]",[],0
"[192645, 166339, 332492, 219328]","[(249218, 208706), (243245, 219327)]",2
"[237345, 33136, 377192, 172983]",[],0
"[25294, 32427, 165141, 172274]","[(59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",15
"[138485, 230011, 278332, 219328]",[],0
"[56144, 32579, 195991, 172426]","[(59032, 35658), (59458, 97155), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (72803, 67715), (182621, 142145)]",13
"[204944, 254428, 344791, 219328]",[],0
"[321083, 118153, 460930, 219328]",[],0
"[69486, 148311, 209333, 219328]",[],0
"[17703, 99252, 157550, 219328]",[],0
"[256703, 325759, 396550, 219328]",[],0
"[32846, 43249, 172693, 183096]","[(45785, 56718), (37985, 59118), (59458, 97155), (103123, 45841), (97257, 47150), (72803, 67715)]",6
"[18054, 139957, 157901, 219328]",[],0
"[84432, 237608, 224279, 219328]",[],0
"[91256, 121908, 231103, 219328]","[(182621, 142145)]",1
"[133495, 122887, 273342, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[290993, 17507, 430840, 157354]","[(306553, 24096)]",1
"[40343, 243556, 180190, 219328]",[],0
"[264264, 182129, 404111, 219328]",[],0
"[87589, 45799, 227436, 185646]","[(103123, 45841), (97257, 47150), (181333, 62750), (200563, 62770), (182621, 142145)]",5
"[40474, 320627, 180321, 219328]",[],0
"[33253, 37569, 173100, 177416]","[(42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (103123, 45841), (97257, 47150), (72803, 67715)]",8
"[127846, 218661, 267693, 219328]","[(243245, 219327)]",1
"[146599, 13184, 286446, 153031]","[(208038, 13601), (219818, 13637), (158074, 13700), (250983, 13907), (286201, 14322), (181926, 14472), (221990, 14496), (168299, 14657), (171536, 15407), (244062, 15465), (164496, 15993), (229026, 16672), (232460, 17215), (194547, 17907), (150585, 18421), (148995, 19294), (277400, 19941), (155423, 20233), (165683, 22519), (260858, 24535), (181333, 62750), (200563, 62770), (182621, 142145)]",23
