SRC_random Query: Large,Depth,BBoxes,Data Size
"[25, 40, 44, 59]",2,"[16, 32, 48, 64]",1024
"[37, 34, 56, 53]",2,"[32, 32, 64, 64]",1024
"[19, 25, 38, 44]",2,"[16, 16, 48, 48]",1024
"[38, 1, 57, 20]",2,"[32, 0, 64, 32]",1024
"[34, 7, 53, 26]",2,"[32, 0, 64, 32]",1024
"[20, 1, 39, 20]",2,"[16, 0, 48, 32]",1024
"[27, 9, 46, 28]",2,"[16, 0, 48, 32]",1024
"[5, 8, 24, 27]",2,"[0, 0, 32, 32]",1024
"[3, 42, 22, 61]",2,"[0, 32, 32, 64]",1024
"[35, 18, 54, 37]",2,"[32, 16, 64, 48]",1024
"[12, 41, 31, 60]",2,"[0, 32, 32, 64]",1024
"[23, 15, 42, 34]",1,"[16, 0, 48, 64]",2048
"[36, 5, 55, 24]",2,"[32, 0, 64, 32]",1024
"[14, 42, 33, 61]",0,"[0, 0, 64, 64]",4096
"[27, 20, 46, 39]",2,"[16, 16, 48, 48]",1024
"[41, 40, 60, 59]",2,"[32, 32, 64, 64]",1024
"[44, 40, 63, 59]",2,"[32, 32, 64, 64]",1024
"[18, 1, 37, 20]",2,"[16, 0, 48, 32]",1024
"[4, 29, 23, 48]",2,"[0, 16, 32, 48]",1024
"[17, 40, 36, 59]",2,"[16, 32, 48, 64]",1024
"[24, 13, 43, 32]",2,"[16, 0, 48, 32]",1024
"[10, 28, 29, 47]",2,"[0, 16, 32, 48]",1024
"[0, 10, 19, 29]",2,"[0, 0, 32, 32]",1024
"[0, 10, 19, 29]",2,"[0, 0, 32, 32]",1024
"[36, 43, 55, 62]",2,"[32, 32, 64, 64]",1024
"[3, 5, 22, 24]",2,"[0, 0, 32, 32]",1024
"[23, 3, 42, 22]",2,"[16, 0, 48, 32]",1024
"[42, 14, 61, 33]",1,"[32, 0, 64, 64]",2048
"[14, 31, 33, 50]",0,"[0, 0, 64, 64]",4096
"[16, 19, 35, 38]",2,"[16, 16, 48, 48]",1024
"[36, 23, 55, 42]",2,"[32, 16, 64, 48]",1024
"[41, 34, 60, 53]",2,"[32, 32, 64, 64]",1024
"[20, 41, 39, 60]",2,"[16, 32, 48, 64]",1024
"[44, 31, 63, 50]",1,"[32, 0, 64, 64]",2048
"[39, 32, 58, 51]",2,"[32, 32, 64, 64]",1024
"[3, 15, 22, 34]",1,"[0, 0, 32, 64]",2048
"[8, 13, 27, 32]",2,"[0, 0, 32, 32]",1024
"[14, 6, 33, 25]",0,"[0, 0, 64, 64]",4096
"[8, 6, 27, 25]",2,"[0, 0, 32, 32]",1024
"[2, 38, 21, 57]",2,"[0, 32, 32, 64]",1024
"[35, 5, 54, 24]",2,"[32, 0, 64, 32]",1024
"[37, 39, 56, 58]",2,"[32, 32, 64, 64]",1024
"[27, 29, 46, 48]",2,"[16, 16, 48, 48]",1024
"[41, 28, 60, 47]",2,"[32, 16, 64, 48]",1024
"[25, 0, 44, 19]",2,"[16, 0, 48, 32]",1024
"[39, 40, 58, 59]",2,"[32, 32, 64, 64]",1024
"[33, 40, 52, 59]",2,"[32, 32, 64, 64]",1024
"[20, 45, 39, 64]",2,"[16, 32, 48, 64]",1024
"[33, 13, 52, 32]",2,"[32, 0, 64, 32]",1024
"[8, 39, 27, 58]",2,"[0, 32, 32, 64]",1024
"[19, 35, 38, 54]",2,"[16, 32, 48, 64]",1024
"[18, 43, 37, 62]",2,"[16, 32, 48, 64]",1024
"[25, 38, 44, 57]",2,"[16, 32, 48, 64]",1024
"[33, 3, 52, 22]",2,"[32, 0, 64, 32]",1024
"[29, 36, 48, 55]",2,"[16, 32, 48, 64]",1024
"[36, 15, 55, 34]",1,"[32, 0, 64, 64]",2048
"[25, 16, 44, 35]",2,"[16, 16, 48, 48]",1024
"[35, 42, 54, 61]",2,"[32, 32, 64, 64]",1024
"[19, 7, 38, 26]",2,"[16, 0, 48, 32]",1024
"[20, 36, 39, 55]",2,"[16, 32, 48, 64]",1024
"[45, 16, 64, 35]",2,"[32, 16, 64, 48]",1024
"[44, 32, 63, 51]",2,"[32, 32, 64, 64]",1024
"[17, 28, 36, 47]",2,"[16, 16, 48, 48]",1024
"[28, 6, 47, 25]",2,"[16, 0, 48, 32]",1024
"[37, 19, 56, 38]",2,"[32, 16, 64, 48]",1024
"[20, 44, 39, 63]",2,"[16, 32, 48, 64]",1024
"[4, 45, 23, 64]",2,"[0, 32, 32, 64]",1024
"[27, 21, 46, 40]",2,"[16, 16, 48, 48]",1024
"[0, 6, 19, 25]",2,"[0, 0, 32, 32]",1024
"[45, 21, 64, 40]",2,"[32, 16, 64, 48]",1024
"[37, 6, 56, 25]",2,"[32, 0, 64, 32]",1024
"[35, 12, 54, 31]",2,"[32, 0, 64, 32]",1024
"[36, 43, 55, 62]",2,"[32, 32, 64, 64]",1024
"[42, 0, 61, 19]",2,"[32, 0, 64, 32]",1024
"[1, 1, 20, 20]",2,"[0, 0, 32, 32]",1024
"[19, 29, 38, 48]",2,"[16, 16, 48, 48]",1024
"[7, 33, 26, 52]",2,"[0, 32, 32, 64]",1024
"[42, 1, 61, 20]",2,"[32, 0, 64, 32]",1024
"[31, 15, 50, 34]",0,"[0, 0, 64, 64]",4096
"[17, 32, 36, 51]",2,"[16, 32, 48, 64]",1024
"[19, 16, 38, 35]",2,"[16, 16, 48, 48]",1024
"[12, 25, 31, 44]",2,"[0, 16, 32, 48]",1024
"[38, 28, 57, 47]",2,"[32, 16, 64, 48]",1024
"[30, 19, 49, 38]",0,"[0, 0, 64, 64]",4096
"[21, 0, 40, 19]",2,"[16, 0, 48, 32]",1024
"[36, 38, 55, 57]",2,"[32, 32, 64, 64]",1024
"[38, 18, 57, 37]",2,"[32, 16, 64, 48]",1024
"[6, 21, 25, 40]",2,"[0, 16, 32, 48]",1024
"[44, 5, 63, 24]",2,"[32, 0, 64, 32]",1024
"[9, 24, 28, 43]",2,"[0, 16, 32, 48]",1024
"[29, 16, 48, 35]",2,"[16, 16, 48, 48]",1024
"[22, 17, 41, 36]",2,"[16, 16, 48, 48]",1024
"[39, 43, 58, 62]",2,"[32, 32, 64, 64]",1024
"[14, 45, 33, 64]",0,"[0, 0, 64, 64]",4096
"[11, 35, 30, 54]",2,"[0, 32, 32, 64]",1024
"[29, 29, 48, 48]",2,"[16, 16, 48, 48]",1024
"[16, 30, 35, 49]",1,"[16, 0, 48, 64]",2048
"[6, 5, 25, 24]",2,"[0, 0, 32, 32]",1024
"[43, 11, 62, 30]",2,"[32, 0, 64, 32]",1024
"[35, 3, 54, 22]",2,"[32, 0, 64, 32]",1024
"[16, 23, 35, 42]",2,"[16, 16, 48, 48]",1024
"[21, 23, 40, 42]",2,"[16, 16, 48, 48]",1024
"[3, 24, 22, 43]",2,"[0, 16, 32, 48]",1024
"[42, 21, 61, 40]",2,"[32, 16, 64, 48]",1024
"[11, 18, 30, 37]",2,"[0, 16, 32, 48]",1024
"[30, 2, 49, 21]",0,"[0, 0, 64, 64]",4096
"[34, 32, 53, 51]",2,"[32, 32, 64, 64]",1024
"[19, 20, 38, 39]",2,"[16, 16, 48, 48]",1024
"[17, 39, 36, 58]",2,"[16, 32, 48, 64]",1024
"[40, 20, 59, 39]",2,"[32, 16, 64, 48]",1024
"[4, 22, 23, 41]",2,"[0, 16, 32, 48]",1024
"[1, 28, 20, 47]",2,"[0, 16, 32, 48]",1024
"[39, 11, 58, 30]",2,"[32, 0, 64, 32]",1024
"[22, 39, 41, 58]",2,"[16, 32, 48, 64]",1024
"[18, 44, 37, 63]",2,"[16, 32, 48, 64]",1024
"[16, 31, 35, 50]",1,"[16, 0, 48, 64]",2048
"[0, 28, 19, 47]",2,"[0, 16, 32, 48]",1024
"[10, 15, 29, 34]",1,"[0, 0, 32, 64]",2048
"[22, 14, 41, 33]",1,"[16, 0, 48, 64]",2048
"[7, 41, 26, 60]",2,"[0, 32, 32, 64]",1024
"[3, 24, 22, 43]",2,"[0, 16, 32, 48]",1024
"[28, 24, 47, 43]",2,"[16, 16, 48, 48]",1024
"[41, 38, 60, 57]",2,"[32, 32, 64, 64]",1024
"[2, 20, 21, 39]",2,"[0, 16, 32, 48]",1024
"[1, 43, 20, 62]",2,"[0, 32, 32, 64]",1024
"[0, 29, 19, 48]",2,"[0, 16, 32, 48]",1024
"[16, 13, 35, 32]",2,"[16, 0, 48, 32]",1024
"[44, 11, 63, 30]",2,"[32, 0, 64, 32]",1024
"[29, 6, 48, 25]",2,"[16, 0, 48, 32]",1024
"[44, 25, 63, 44]",2,"[32, 16, 64, 48]",1024
"[35, 3, 54, 22]",2,"[32, 0, 64, 32]",1024
"[16, 6, 35, 25]",2,"[16, 0, 48, 32]",1024
"[8, 3, 27, 22]",2,"[0, 0, 32, 32]",1024
"[0, 16, 19, 35]",2,"[0, 16, 32, 48]",1024
"[27, 33, 46, 52]",2,"[16, 32, 48, 64]",1024
"[42, 37, 61, 56]",2,"[32, 32, 64, 64]",1024
"[18, 4, 37, 23]",2,"[16, 0, 48, 32]",1024
"[21, 30, 40, 49]",1,"[16, 0, 48, 64]",2048
"[37, 21, 56, 40]",2,"[32, 16, 64, 48]",1024
"[16, 21, 35, 40]",2,"[16, 16, 48, 48]",1024
"[14, 3, 33, 22]",0,"[0, 0, 64, 64]",4096
"[33, 15, 52, 34]",1,"[32, 0, 64, 64]",2048
"[28, 33, 47, 52]",2,"[16, 32, 48, 64]",1024
"[45, 1, 64, 20]",2,"[32, 0, 64, 32]",1024
"[43, 24, 62, 43]",2,"[32, 16, 64, 48]",1024
"[20, 2, 39, 21]",2,"[16, 0, 48, 32]",1024
"[33, 12, 52, 31]",2,"[32, 0, 64, 32]",1024
"[45, 7, 64, 26]",2,"[32, 0, 64, 32]",1024
"[35, 15, 54, 34]",1,"[32, 0, 64, 64]",2048
"[1, 34, 20, 53]",2,"[0, 32, 32, 64]",1024
"[20, 9, 39, 28]",2,"[16, 0, 48, 32]",1024
"[45, 15, 64, 34]",1,"[32, 0, 64, 64]",2048
"[36, 31, 55, 50]",1,"[32, 0, 64, 64]",2048
"[34, 31, 53, 50]",1,"[32, 0, 64, 64]",2048
"[27, 11, 46, 30]",2,"[16, 0, 48, 32]",1024
"[28, 16, 47, 35]",2,"[16, 16, 48, 48]",1024
"[11, 2, 30, 21]",2,"[0, 0, 32, 32]",1024
"[23, 43, 42, 62]",2,"[16, 32, 48, 64]",1024
"[18, 21, 37, 40]",2,"[16, 16, 48, 48]",1024
"[40, 17, 59, 36]",2,"[32, 16, 64, 48]",1024
"[14, 25, 33, 44]",0,"[0, 0, 64, 64]",4096
"[0, 3, 19, 22]",2,"[0, 0, 32, 32]",1024
"[43, 6, 62, 25]",2,"[32, 0, 64, 32]",1024
"[8, 38, 27, 57]",2,"[0, 32, 32, 64]",1024
"[21, 36, 40, 55]",2,"[16, 32, 48, 64]",1024
"[10, 1, 29, 20]",2,"[0, 0, 32, 32]",1024
"[2, 34, 21, 53]",2,"[0, 32, 32, 64]",1024
"[10, 37, 29, 56]",2,"[0, 32, 32, 64]",1024
"[9, 5, 28, 24]",2,"[0, 0, 32, 32]",1024
"[8, 9, 27, 28]",2,"[0, 0, 32, 32]",1024
"[35, 11, 54, 30]",2,"[32, 0, 64, 32]",1024
"[26, 24, 45, 43]",2,"[16, 16, 48, 48]",1024
"[1, 23, 20, 42]",2,"[0, 16, 32, 48]",1024
"[18, 22, 37, 41]",2,"[16, 16, 48, 48]",1024
"[36, 1, 55, 20]",2,"[32, 0, 64, 32]",1024
"[15, 37, 34, 56]",0,"[0, 0, 64, 64]",4096
"[0, 23, 19, 42]",2,"[0, 16, 32, 48]",1024
"[23, 21, 42, 40]",2,"[16, 16, 48, 48]",1024
"[5, 36, 24, 55]",2,"[0, 32, 32, 64]",1024
"[43, 43, 62, 62]",2,"[32, 32, 64, 64]",1024
"[23, 23, 42, 42]",2,"[16, 16, 48, 48]",1024
"[4, 26, 23, 45]",2,"[0, 16, 32, 48]",1024
"[12, 23, 31, 42]",2,"[0, 16, 32, 48]",1024
"[36, 16, 55, 35]",2,"[32, 16, 64, 48]",1024
"[9, 13, 28, 32]",2,"[0, 0, 32, 32]",1024
"[33, 11, 52, 30]",2,"[32, 0, 64, 32]",1024
"[38, 8, 57, 27]",2,"[32, 0, 64, 32]",1024
"[32, 7, 51, 26]",2,"[32, 0, 64, 32]",1024
"[20, 37, 39, 56]",2,"[16, 32, 48, 64]",1024
"[37, 35, 56, 54]",2,"[32, 32, 64, 64]",1024
"[40, 39, 59, 58]",2,"[32, 32, 64, 64]",1024
"[6, 39, 25, 58]",2,"[0, 32, 32, 64]",1024
"[10, 22, 29, 41]",2,"[0, 16, 32, 48]",1024
"[16, 29, 35, 48]",2,"[16, 16, 48, 48]",1024
"[16, 28, 35, 47]",2,"[16, 16, 48, 48]",1024
"[11, 25, 30, 44]",2,"[0, 16, 32, 48]",1024
"[26, 23, 45, 42]",2,"[16, 16, 48, 48]",1024
"[6, 20, 25, 39]",2,"[0, 16, 32, 48]",1024
"[9, 16, 28, 35]",2,"[0, 16, 32, 48]",1024
"[11, 21, 30, 40]",2,"[0, 16, 32, 48]",1024
"[28, 5, 47, 24]",2,"[16, 0, 48, 32]",1024
"[23, 23, 42, 42]",2,"[16, 16, 48, 48]",1024
"[17, 42, 36, 61]",2,"[16, 32, 48, 64]",1024
"[22, 9, 41, 28]",2,"[16, 0, 48, 32]",1024
"[26, 13, 45, 32]",2,"[16, 0, 48, 32]",1024
"[12, 10, 31, 29]",2,"[0, 0, 32, 32]",1024
"[37, 29, 56, 48]",2,"[32, 16, 64, 48]",1024
"[38, 27, 57, 46]",2,"[32, 16, 64, 48]",1024
"[42, 37, 61, 56]",2,"[32, 32, 64, 64]",1024
"[45, 15, 64, 34]",1,"[32, 0, 64, 64]",2048
"[0, 23, 19, 42]",2,"[0, 16, 32, 48]",1024
"[8, 1, 27, 20]",2,"[0, 0, 32, 32]",1024
"[28, 26, 47, 45]",2,"[16, 16, 48, 48]",1024
"[36, 6, 55, 25]",2,"[32, 0, 64, 32]",1024
"[3, 24, 22, 43]",2,"[0, 16, 32, 48]",1024
"[18, 39, 37, 58]",2,"[16, 32, 48, 64]",1024
"[44, 12, 63, 31]",2,"[32, 0, 64, 32]",1024
"[27, 0, 46, 19]",2,"[16, 0, 48, 32]",1024
"[45, 39, 64, 58]",2,"[32, 32, 64, 64]",1024
"[14, 25, 33, 44]",0,"[0, 0, 64, 64]",4096
"[39, 31, 58, 50]",1,"[32, 0, 64, 64]",2048
"[31, 38, 50, 57]",0,"[0, 0, 64, 64]",4096
"[27, 25, 46, 44]",2,"[16, 16, 48, 48]",1024
"[25, 3, 44, 22]",2,"[16, 0, 48, 32]",1024
"[19, 11, 38, 30]",2,"[16, 0, 48, 32]",1024
"[10, 20, 29, 39]",2,"[0, 16, 32, 48]",1024
"[7, 32, 26, 51]",2,"[0, 32, 32, 64]",1024
"[39, 28, 58, 47]",2,"[32, 16, 64, 48]",1024
"[10, 36, 29, 55]",2,"[0, 32, 32, 64]",1024
"[24, 14, 43, 33]",1,"[16, 0, 48, 64]",2048
"[45, 8, 64, 27]",2,"[32, 0, 64, 32]",1024
"[16, 1, 35, 20]",2,"[16, 0, 48, 32]",1024
"[29, 20, 48, 39]",2,"[16, 16, 48, 48]",1024
"[30, 22, 49, 41]",0,"[0, 0, 64, 64]",4096
"[32, 14, 51, 33]",1,"[32, 0, 64, 64]",2048
"[19, 36, 38, 55]",2,"[16, 32, 48, 64]",1024
"[1, 31, 20, 50]",1,"[0, 0, 32, 64]",2048
"[44, 8, 63, 27]",2,"[32, 0, 64, 32]",1024
"[17, 13, 36, 32]",2,"[16, 0, 48, 32]",1024
"[23, 0, 42, 19]",2,"[16, 0, 48, 32]",1024
"[18, 39, 37, 58]",2,"[16, 32, 48, 64]",1024
"[27, 14, 46, 33]",1,"[16, 0, 48, 64]",2048
"[0, 14, 19, 33]",1,"[0, 0, 32, 64]",2048
"[38, 24, 57, 43]",2,"[32, 16, 64, 48]",1024
"[8, 16, 27, 35]",2,"[0, 16, 32, 48]",1024
"[40, 36, 59, 55]",2,"[32, 32, 64, 64]",1024
"[35, 12, 54, 31]",2,"[32, 0, 64, 32]",1024
"[8, 24, 27, 43]",2,"[0, 16, 32, 48]",1024
"[36, 42, 55, 61]",2,"[32, 32, 64, 64]",1024
"[30, 23, 49, 42]",0,"[0, 0, 64, 64]",4096
"[43, 30, 62, 49]",1,"[32, 0, 64, 64]",2048
"[39, 45, 58, 64]",2,"[32, 32, 64, 64]",1024
"[8, 1, 27, 20]",2,"[0, 0, 32, 32]",1024
"[38, 25, 57, 44]",2,"[32, 16, 64, 48]",1024
"[42, 27, 61, 46]",2,"[32, 16, 64, 48]",1024
"[22, 19, 41, 38]",2,"[16, 16, 48, 48]",1024
"[9, 18, 28, 37]",2,"[0, 16, 32, 48]",1024
"[31, 16, 50, 35]",0,"[0, 0, 64, 64]",4096
"[25, 45, 44, 64]",2,"[16, 32, 48, 64]",1024
"[38, 15, 57, 34]",1,"[32, 0, 64, 64]",2048
"[29, 12, 48, 31]",2,"[16, 0, 48, 32]",1024
"[44, 11, 63, 30]",2,"[32, 0, 64, 32]",1024
"[31, 29, 50, 48]",0,"[0, 0, 64, 64]",4096
"[2, 26, 21, 45]",2,"[0, 16, 32, 48]",1024
"[12, 33, 31, 52]",2,"[0, 32, 32, 64]",1024
"[18, 44, 37, 63]",2,"[16, 32, 48, 64]",1024
"[27, 6, 46, 25]",2,"[16, 0, 48, 32]",1024
"[19, 17, 38, 36]",2,"[16, 16, 48, 48]",1024
"[10, 9, 29, 28]",2,"[0, 0, 32, 32]",1024
"[13, 19, 32, 38]",2,"[0, 16, 32, 48]",1024
"[8, 10, 27, 29]",2,"[0, 0, 32, 32]",1024
"[22, 13, 41, 32]",2,"[16, 0, 48, 32]",1024
"[36, 37, 55, 56]",2,"[32, 32, 64, 64]",1024
"[10, 3, 29, 22]",2,"[0, 0, 32, 32]",1024
"[6, 8, 25, 27]",2,"[0, 0, 32, 32]",1024
"[16, 36, 35, 55]",2,"[16, 32, 48, 64]",1024
"[18, 18, 37, 37]",2,"[16, 16, 48, 48]",1024
"[11, 3, 30, 22]",2,"[0, 0, 32, 32]",1024
"[17, 36, 36, 55]",2,"[16, 32, 48, 64]",1024
"[23, 6, 42, 25]",2,"[16, 0, 48, 32]",1024
"[26, 16, 45, 35]",2,"[16, 16, 48, 48]",1024
"[21, 45, 40, 64]",2,"[16, 32, 48, 64]",1024
"[38, 35, 57, 54]",2,"[32, 32, 64, 64]",1024
"[33, 40, 52, 59]",2,"[32, 32, 64, 64]",1024
"[16, 6, 35, 25]",2,"[16, 0, 48, 32]",1024
"[35, 35, 54, 54]",2,"[32, 32, 64, 64]",1024
"[3, 1, 22, 20]",2,"[0, 0, 32, 32]",1024
"[21, 27, 40, 46]",2,"[16, 16, 48, 48]",1024
"[38, 30, 57, 49]",1,"[32, 0, 64, 64]",2048
"[20, 42, 39, 61]",2,"[16, 32, 48, 64]",1024
"[37, 14, 56, 33]",1,"[32, 0, 64, 64]",2048
"[7, 27, 26, 46]",2,"[0, 16, 32, 48]",1024
"[26, 42, 45, 61]",2,"[16, 32, 48, 64]",1024
"[5, 37, 24, 56]",2,"[0, 32, 32, 64]",1024
"[16, 34, 35, 53]",2,"[16, 32, 48, 64]",1024
"[22, 9, 41, 28]",2,"[16, 0, 48, 32]",1024
"[2, 0, 21, 19]",2,"[0, 0, 32, 32]",1024
"[8, 24, 27, 43]",2,"[0, 16, 32, 48]",1024
"[23, 1, 42, 20]",2,"[16, 0, 48, 32]",1024
"[23, 21, 42, 40]",2,"[16, 16, 48, 48]",1024
"[33, 37, 52, 56]",2,"[32, 32, 64, 64]",1024
"[37, 25, 56, 44]",2,"[32, 16, 64, 48]",1024
"[34, 45, 53, 64]",2,"[32, 32, 64, 64]",1024
"[7, 6, 26, 25]",2,"[0, 0, 32, 32]",1024
"[39, 35, 58, 54]",2,"[32, 32, 64, 64]",1024
"[12, 13, 31, 32]",2,"[0, 0, 32, 32]",1024
"[20, 41, 39, 60]",2,"[16, 32, 48, 64]",1024
"[35, 25, 54, 44]",2,"[32, 16, 64, 48]",1024
"[9, 2, 28, 21]",2,"[0, 0, 32, 32]",1024
"[5, 2, 24, 21]",2,"[0, 0, 32, 32]",1024
"[40, 22, 59, 41]",2,"[32, 16, 64, 48]",1024
"[13, 26, 32, 45]",2,"[0, 16, 32, 48]",1024
"[36, 44, 55, 63]",2,"[32, 32, 64, 64]",1024
"[41, 7, 60, 26]",2,"[32, 0, 64, 32]",1024
"[26, 13, 45, 32]",2,"[16, 0, 48, 32]",1024
"[21, 5, 40, 24]",2,"[16, 0, 48, 32]",1024
"[6, 8, 25, 27]",2,"[0, 0, 32, 32]",1024
"[17, 15, 36, 34]",1,"[16, 0, 48, 64]",2048
"[42, 10, 61, 29]",2,"[32, 0, 64, 32]",1024
"[13, 24, 32, 43]",2,"[0, 16, 32, 48]",1024
"[27, 12, 46, 31]",2,"[16, 0, 48, 32]",1024
"[13, 0, 32, 19]",2,"[0, 0, 32, 32]",1024
"[33, 17, 52, 36]",2,"[32, 16, 64, 48]",1024
"[26, 45, 45, 64]",2,"[16, 32, 48, 64]",1024
"[13, 32, 32, 51]",2,"[0, 32, 32, 64]",1024
"[6, 39, 25, 58]",2,"[0, 32, 32, 64]",1024
"[23, 40, 42, 59]",2,"[16, 32, 48, 64]",1024
"[21, 16, 40, 35]",2,"[16, 16, 48, 48]",1024
"[32, 14, 51, 33]",1,"[32, 0, 64, 64]",2048
"[31, 37, 50, 56]",0,"[0, 0, 64, 64]",4096
"[13, 36, 32, 55]",2,"[0, 32, 32, 64]",1024
"[3, 36, 22, 55]",2,"[0, 32, 32, 64]",1024
"[42, 6, 61, 25]",2,"[32, 0, 64, 32]",1024
"[16, 27, 35, 46]",2,"[16, 16, 48, 48]",1024
"[41, 6, 60, 25]",2,"[32, 0, 64, 32]",1024
"[2, 6, 21, 25]",2,"[0, 0, 32, 32]",1024
"[20, 21, 39, 40]",2,"[16, 16, 48, 48]",1024
"[7, 39, 26, 58]",2,"[0, 32, 32, 64]",1024
"[18, 6, 37, 25]",2,"[16, 0, 48, 32]",1024
"[15, 19, 34, 38]",0,"[0, 0, 64, 64]",4096
"[36, 4, 55, 23]",2,"[32, 0, 64, 32]",1024
"[6, 25, 25, 44]",2,"[0, 16, 32, 48]",1024
"[30, 9, 49, 28]",0,"[0, 0, 64, 64]",4096
"[20, 14, 39, 33]",1,"[16, 0, 48, 64]",2048
"[8, 15, 27, 34]",1,"[0, 0, 32, 64]",2048
"[8, 2, 27, 21]",2,"[0, 0, 32, 32]",1024
"[45, 36, 64, 55]",2,"[32, 32, 64, 64]",1024
"[3, 29, 22, 48]",2,"[0, 16, 32, 48]",1024
"[30, 35, 49, 54]",0,"[0, 0, 64, 64]",4096
"[35, 15, 54, 34]",1,"[32, 0, 64, 64]",2048
"[27, 15, 46, 34]",1,"[16, 0, 48, 64]",2048
"[13, 39, 32, 58]",2,"[0, 32, 32, 64]",1024
"[6, 21, 25, 40]",2,"[0, 16, 32, 48]",1024
"[11, 45, 30, 64]",2,"[0, 32, 32, 64]",1024
"[18, 6, 37, 25]",2,"[16, 0, 48, 32]",1024
"[28, 28, 47, 47]",2,"[16, 16, 48, 48]",1024
"[12, 41, 31, 60]",2,"[0, 32, 32, 64]",1024
"[30, 16, 49, 35]",0,"[0, 0, 64, 64]",4096
"[30, 12, 49, 31]",0,"[0, 0, 64, 64]",4096
"[28, 42, 47, 61]",2,"[16, 32, 48, 64]",1024
"[10, 38, 29, 57]",2,"[0, 32, 32, 64]",1024
"[13, 36, 32, 55]",2,"[0, 32, 32, 64]",1024
"[25, 22, 44, 41]",2,"[16, 16, 48, 48]",1024
"[27, 16, 46, 35]",2,"[16, 16, 48, 48]",1024
"[24, 10, 43, 29]",2,"[16, 0, 48, 32]",1024
"[8, 38, 27, 57]",2,"[0, 32, 32, 64]",1024
"[34, 31, 53, 50]",1,"[32, 0, 64, 64]",2048
"[7, 15, 26, 34]",1,"[0, 0, 32, 64]",2048
"[38, 22, 57, 41]",2,"[32, 16, 64, 48]",1024
"[43, 36, 62, 55]",2,"[32, 32, 64, 64]",1024
"[17, 0, 36, 19]",2,"[16, 0, 48, 32]",1024
"[19, 28, 38, 47]",2,"[16, 16, 48, 48]",1024
"[13, 25, 32, 44]",2,"[0, 16, 32, 48]",1024
"[14, 18, 33, 37]",0,"[0, 0, 64, 64]",4096
"[37, 20, 56, 39]",2,"[32, 16, 64, 48]",1024
"[1, 23, 20, 42]",2,"[0, 16, 32, 48]",1024
"[2, 27, 21, 46]",2,"[0, 16, 32, 48]",1024
"[1, 36, 20, 55]",2,"[0, 32, 32, 64]",1024
"[40, 35, 59, 54]",2,"[32, 32, 64, 64]",1024
"[1, 3, 20, 22]",2,"[0, 0, 32, 32]",1024
"[3, 26, 22, 45]",2,"[0, 16, 32, 48]",1024
"[39, 19, 58, 38]",2,"[32, 16, 64, 48]",1024
"[28, 21, 47, 40]",2,"[16, 16, 48, 48]",1024
"[41, 1, 60, 20]",2,"[32, 0, 64, 32]",1024
"[35, 24, 54, 43]",2,"[32, 16, 64, 48]",1024
"[6, 26, 25, 45]",2,"[0, 16, 32, 48]",1024
"[17, 2, 36, 21]",2,"[16, 0, 48, 32]",1024
"[21, 2, 40, 21]",2,"[16, 0, 48, 32]",1024
"[3, 22, 22, 41]",2,"[0, 16, 32, 48]",1024
"[41, 43, 60, 62]",2,"[32, 32, 64, 64]",1024
"[42, 7, 61, 26]",2,"[32, 0, 64, 32]",1024
"[39, 44, 58, 63]",2,"[32, 32, 64, 64]",1024
"[0, 40, 19, 59]",2,"[0, 32, 32, 64]",1024
"[33, 40, 52, 59]",2,"[32, 32, 64, 64]",1024
"[6, 36, 25, 55]",2,"[0, 32, 32, 64]",1024
"[34, 2, 53, 21]",2,"[32, 0, 64, 32]",1024
"[13, 37, 32, 56]",2,"[0, 32, 32, 64]",1024
"[37, 26, 56, 45]",2,"[32, 16, 64, 48]",1024
"[17, 6, 36, 25]",2,"[16, 0, 48, 32]",1024
"[6, 11, 25, 30]",2,"[0, 0, 32, 32]",1024
"[7, 9, 26, 28]",2,"[0, 0, 32, 32]",1024
"[35, 15, 54, 34]",1,"[32, 0, 64, 64]",2048
"[14, 30, 33, 49]",0,"[0, 0, 64, 64]",4096
"[38, 16, 57, 35]",2,"[32, 16, 64, 48]",1024
"[25, 13, 44, 32]",2,"[16, 0, 48, 32]",1024
"[3, 33, 22, 52]",2,"[0, 32, 32, 64]",1024
"[33, 31, 52, 50]",1,"[32, 0, 64, 64]",2048
"[4, 14, 23, 33]",1,"[0, 0, 32, 64]",2048
"[8, 25, 27, 44]",2,"[0, 16, 32, 48]",1024
"[44, 42, 63, 61]",2,"[32, 32, 64, 64]",1024
"[29, 4, 48, 23]",2,"[16, 0, 48, 32]",1024
"[15, 14, 34, 33]",0,"[0, 0, 64, 64]",4096
"[7, 9, 26, 28]",2,"[0, 0, 32, 32]",1024
"[27, 43, 46, 62]",2,"[16, 32, 48, 64]",1024
"[31, 26, 50, 45]",0,"[0, 0, 64, 64]",4096
"[16, 38, 35, 57]",2,"[16, 32, 48, 64]",1024
"[12, 35, 31, 54]",2,"[0, 32, 32, 64]",1024
"[2, 35, 21, 54]",2,"[0, 32, 32, 64]",1024
"[44, 42, 63, 61]",2,"[32, 32, 64, 64]",1024
"[24, 9, 43, 28]",2,"[16, 0, 48, 32]",1024
"[44, 31, 63, 50]",1,"[32, 0, 64, 64]",2048
"[36, 8, 55, 27]",2,"[32, 0, 64, 32]",1024
"[3, 19, 22, 38]",2,"[0, 16, 32, 48]",1024
